"","x"
"9962",3.12484364331083
"9963",2.36309736413496
"9964",6.05538552664578
"9965",5.39590912531647
"9966",4.63701655467045
"9967",3.90191404591698
"9968",4.33651902547899
"9969",2.55083288787894
"9970",5.72880483370091
"9971",3.10971828114002
"9973",3.36397030835841
"9974",6.10911301122082
"9976",3.81978500698152
"9977",3.34494221230248
"9978",4.53428769230718
"9979",2.74238734765004
"9980",4.41392426571134
"9981",4.25610373110053
"9982",2.86735647331518
"9983",4.94841646734463
"9984",3.06046455902463
"9985",4.47681589626604
"9986",3.73562710927133
"9993",3.25659888792017
"9994",4.35596886021023
"9995",3.55732838391823
"9997",3.30272911653513
"9999",2.82248702590277
"10000",2.7966035972374
"10002",2.66302828841136
"10003",3.3290334585968
"10004",4.30903251267559
"10005",4.82290511139871
"10006",6.56486805502533
"10007",5.37002877862281
"10008",3.35236927624141
"10010",5.7045044154356
"10011",4.33163785232438
"10012",4.36690229173543
"10013",4.10379508328159
"10015",2.00571580487747
"10016",2.90391024099626
"10017",4.16897537818659
"10018",2.73687700220924
"10019",2.76773548005293
"10021",3.25071626102777
"10022",3.7856994694876
"10024",3.18804736866857
"10025",4.59084867415661
"10026",5.85742396922597
"10027",3.0788136902468
"10028",5.80871480015571
"10030",5.39251411211224
"10031",4.70002088556121
"10034",3.03931621101602
"10035",3.68743592453573
"10036",4.59812147430822
"10037",3.90612674807309
"10039",2.80895521483537
"10041",2.26110962078665
"10042",4.33104805325618
"10043",3.80329940594071
"10044",3.17453487031744
"10045",2.75397799668385
"10047",4.41215107809549
"10048",4.32282933750425
"10049",3.93742027821733
"10050",4.19513888152821
"10051",2.94182601999421
"10053",4.08165079233253
"10054",5.90409529089973
"10057",2.61168657984103
"10058",5.90119427956399
"10059",3.86982086097901
"10060",4.25604162445667
"10062",4.11242571326223
"10063",4.61907181604867
"10064",4.57624520954916
"10065",5.24256706267434
"10066",3.05685127151976
"10067",2.52914780171729
"10068",2.90991817857987
"10069",3.89165620467382
"10071",2.44760930110563
"10072",3.98439557701956
"10073",2.33189544419752
"10074",3.28232050543323
"10075",5.17694859268512
"10077",5.29695116086345
"10078",1.87050021127131
"10079",3.31001995896734
"10081",2.79094978998249
"10082",2.12639254319367
"10084",2.62914993853278
"10085",3.80167704976687
"10086",1.23496643441175
"10088",4.02812149992817
"10089",2.21613638495512
"10090",5.26965087583234
"10091",3.48190627909588
"10092",3.18913919412369
"10093",2.8330414721118
"10094",2.78814697606983
"10095",5.1414406914982
"10096",5.06235902866432
"10098",4.4938048907541
"10100",4.38201642557655
"10101",4.3012757374825
"10102",4.98929283485093
"10103",5.72154945167466
"10104",2.2282328865751
"10106",5.71323648860602
"10107",2.30915013687279
"10108",7.47163026298453
"10109",2.60065139002925
"10111",2.36486142791108
"10112",2.98757121852407
"10113",5.7043246005989
"10114",4.99617588980066
"10116",5.59587112951192
"10117",4.2865215648169
"10118",5.35380303398811
"10119",3.18067504836351
"10122",3.29127454320054
"10123",3.76362897600858
"10126",3.98339960880493
"10129",3.8936332092665
"10131",4.13098841166624
"10132",4.52246825082335
"10134",2.99591009289051
"10135",3.10541436894564
"10136",3.24243634525852
"10137",3.06473461822551
"10138",3.23132758671641
"10140",2.89461559669507
"10141",3.84500615332403
"10142",3.17262702587423
"10143",4.68406839976088
"10144",2.05551713110015
"10146",3.88973388662061
"10147",3.89617442745533
"10148",4.60400700206921
"10149",4.61329799349184
"10150",3.18281768618233
"10151",2.27074075382193
"10152",4.35945971900939
"10156",2.18340525228046
"10157",3.87134922482047
"10158",3.22528291963792
"10159",4.38756178233807
"10161",4.28971531711366
"10162",3.89803182136567
"10163",2.08104286989666
"10164",2.23717628319553
"10166",2.2981984572445
"10167",3.16618167173387
"10168",3.04877159378813
"10170",4.9355476358204
"10171",4.34288546218033
"10172",3.87779540317798
"10175",3.93702584984653
"10176",2.86543768214349
"10177",3.97708675751585
"10178",5.10929629988707
"10179",5.15750254020674
"10180",5.09643847086269
"10181",4.54720411696627
"10182",4.6802812961347
"10185",3.68918174301731
"10186",6.00635119269848
"10187",3.10874824262219
"10189",2.37416514691025
"10190",4.26636721187897
"10192",2.26887902917541
"10193",3.37621453731061
"10194",5.73861035597993
"10196",4.15132316532426
"10197",3.27242366967408
"10199",4.3573145866396
"10200",3.29469181335383
"10204",5.27617262558071
"10205",4.35249616529822
"10206",2.1946255596342
"10208",3.95926831920036
"10209",4.61336323183337
"10210",3.87624102132906
"10211",4.06913284219111
"10212",2.71081887981127
"10213",2.87871358977981
"10215",2.35615925057171
"10216",3.66533426939702
"10218",4.17721822661163
"10219",2.88377556038885
"10222",5.26221683786851
"10224",2.90173429057026
"10225",4.5127501713076
"10226",3.7880292284242
"10229",4.64891707372927
"10230",2.83248824517726
"10231",3.80447672553733
"10232",3.19450475681984
"10235",2.82616449838331
"10236",4.82573389378962
"10239",3.69672306361677
"10240",4.74821691168826
"10241",4.8416255181655
"10242",4.04394423675073
"10243",3.77150975647168
"10244",2.88657409177627
"10245",4.50170978977967
"10246",1.66571347874492
"10248",2.79342317700304
"10249",2.70842304992595
"10252",2.41955923539549
"10255",5.04748511416791
"10256",5.03539259270837
"10257",6.54662193715605
"10258",2.82772063087813
"10259",4.58673248717059
"10261",4.55434887814489
"10262",4.60323987842282
"10264",4.07583261215518
"10265",4.89954848174131
"10267",4.4930262119927
"10268",6.02084297626339
"10269",3.16791117465574
"10270",5.14931032273843
"10271",3.26074450078965
"10273",4.43751390988061
"10274",3.60833747936616
"10275",3.28082620119481
"10276",5.70312304439715
"10277",5.22554981695759
"10278",3.89509500098971
"10279",4.34228761822133
"10280",4.38503871932396
"10281",3.0685621874081
"10282",4.47327424525944
"10283",3.61063371700282
"10286",2.69510597740461
"10287",4.73600455626754
"10288",3.86420790243988
"10289",4.22373247799204
"10290",5.09957547754402
"10291",4.46793654355824
"10292",4.29249223390621
"10293",4.38400492875994
"10297",4.32091133650119
"10299",3.11226372855678
"10300",3.92778129179937
"10301",2.59078650369077
"10302",4.6258402857528
"10304",4.57072633643922
"10305",3.46950811304984
"10306",2.24815683642845
"10307",3.73082274819325
"10308",4.37248636990364
"10309",5.19059921752519
"10310",4.64078119135766
"10312",4.98666124566098
"10314",3.09475926169137
"10317",3.01510095278336
"10319",3.88842743914854
"10320",3.9367673599009
"10321",2.77185406606445
"10323",2.7475522795124
"10327",3.28872005590342
"10328",5.97079870540079
"10329",2.23453034265826
"10330",3.00067266404048
"10332",1.64473476209953
"10333",5.28914896665967
"10334",4.38181149262131
"10336",2.90106321982874
"10337",3.32063902730074
"10338",2.66074502796361
"10339",4.85948631323218
"10340",3.22993644129924
"10341",2.76468772616922
"10342",2.22786260323492
"10343",2.69327794518287
"10344",3.9641662608728
"10345",3.44398300988047
"10346",2.92811884662174
"10347",1.45304404741711
"10348",3.59665650657494
"10349",5.17473518368353
"10350",3.33022417606898
"10351",3.08676708548279
"10352",3.71661526896503
"10354",4.17999784899842
"10355",2.99357665455972
"10356",2.61285134248272
"10357",3.00814057901498
"10358",3.72673529254999
"10359",5.02073896337751
"10360",3.31049958758967
"10361",3.11155327541888
"10362",4.63857339598967
"10363",4.94025911723544
"10364",4.63021035256557
"10365",2.7410553469025
"10366",2.29938688382962
"10367",3.09749478210203
"10368",4.40271495807175
"10369",2.79928375172686
"10370",2.62854866537259
"10371",3.96373680863785
"10372",3.78845130326375
"10373",1.67391816275825
"10375",3.99661564581595
"10376",3.47338102853079
"10377",4.20834920758973
"10378",3.66313277963145
"10379",4.16369615092225
"10380",3.19984854170153
"10381",2.15671199742245
"10382",2.67230448173342
"10383",3.81172581225909
"10384",2.79787823564754
"10385",3.46633182482078
"10387",2.33444812737786
"10389",5.19822759075764
"10390",4.63833938006029
"10391",2.71098145633138
"10393",4.45227125418709
"10394",4.1331881877854
"10396",5.52580451857437
"10397",3.05923435966544
"10398",5.07440703953166
"10399",1.62538757843559
"10400",2.80611036166315
"10402",5.07244012679028
"10403",4.4354118736746
"10405",3.92356504497619
"10406",4.38848798279703
"10407",2.1274254763113
"10408",4.33186509218531
"10409",5.88665872519894
"10410",5.26386178521545
"10411",5.39228279728358
"10412",4.40362949289908
"10414",2.98474445594988
"10415",2.70814203740581
"10416",4.20766360542646
"10417",4.34112614241168
"10419",2.18807340900885
"10420",3.87449974734508
"10422",6.39684046116697
"10423",1.67815396975031
"10424",4.81029580108509
"10425",3.68908945656846
"10430",4.60058548610805
"10431",1.67591938175806
"10432",5.17538585299794
"10433",2.15909332815069
"10434",3.99865984806252
"10435",2.22035004511975
"10436",5.1637902198423
"10437",5.16032544321033
"10438",4.61691198521784
"10439",2.88240595234238
"10442",5.11242092679181
"10443",2.16164874590008
"10449",4.41667787515972
"10451",3.91978884206092
"10453",3.3300969281309
"10454",4.7156720752369
"10457",4.46874824703488
"10459",2.81992375926753
"10460",3.36364088987965
"10461",4.91743902976669
"10462",3.39428501759863
"10463",3.03152354011833
"10464",3.07487102443821
"10465",2.57479460975988
"10466",3.32103648799615
"10467",5.02821560633957
"10468",4.71723346919249
"10469",2.3060224121289
"10471",2.23816142968201
"10472",3.62661598056665
"10473",3.97632908236879
"10474",4.27819281521575
"10475",2.62623172553634
"10476",4.52404631943848
"10478",5.61805814459258
"10479",3.92964684279179
"10480",4.33509990098937
"10482",2.96568994445927
"10484",2.86693400939508
"10487",4.36945719781773
"10488",4.66990042300496
"10489",3.61325428990013
"10493",2.30702925894615
"10494",5.01840349652564
"10495",2.6922994156507
"10496",2.80518294381575
"10499",3.68502446448811
"10500",3.98204485607466
"10501",4.50275037088225
"10504",5.11360967015038
"10507",2.83797310595026
"10508",3.83964582456528
"10509",5.19545308627462
"10510",3.85577505002146
"10511",4.52145461972695
"10512",4.36130336178754
"10513",3.94695019439412
"10514",4.55254866576336
"10515",1.98946469757939
"10516",3.87830799781918
"10517",2.77113234211948
"10518",4.49091736055344
"10519",5.21761235528441
"10522",5.37471893197526
"10523",5.60718307060925
"10524",4.48971315006546
"10526",3.78415324958829
"10528",3.36318201519371
"10529",5.00205547174505
"10530",4.49317296878076
"10531",4.92227310334904
"10534",3.21428377045266
"10535",4.25842144875095
"10536",3.20486955683002
"10537",4.20557482894406
"10539",3.86577481708062
"10540",5.08580813763444
"10541",2.65938787177813
"10542",3.84607347391888
"10543",5.99807095136354
"10544",3.17355601448373
"10545",4.73701250945707
"10546",4.59287274482861
"10547",3.81146407979286
"10548",2.13427163515769
"10551",2.34339296337848
"10552",3.93130208196594
"10553",4.25463419529865
"10555",2.53312071071807
"10556",2.237932765333
"10558",2.97435110365419
"10559",4.06364647062123
"10560",4.2824857409577
"10561",4.97239591164252
"10562",2.78615433906924
"10563",3.17368235578017
"10564",3.09125346380847
"10566",2.82402861372119
"10567",4.30098522734152
"10568",4.80334416444409
"10570",2.17543548777128
"10572",5.30189732579713
"10574",2.5437843405649
"10576",3.90630990358744
"10577",2.11103604416443
"10578",2.8863613494734
"10579",3.71971115441356
"10580",4.52060116909828
"10581",3.42603596379364
"10582",5.1522159445918
"10583",4.74952899287907
"10585",5.02871745652278
"10586",2.35016048309624
"10588",5.59803953999645
"10589",3.83345020033096
"10591",2.98213414809195
"10592",3.60251214751757
"10593",3.85929126686107
"10594",3.09473267129089
"10595",3.08422670444256
"10598",4.60752047378614
"10599",5.42741033656977
"10601",2.78319165271307
"10602",3.8306103230922
"10603",3.58769935914701
"10604",2.69923793080387
"10605",3.24009025661945
"10606",3.77485476267184
"10608",2.23910152983658
"10610",1.65637587069401
"10611",2.97089883607291
"10612",2.35446589315749
"10614",3.08738184372699
"10616",3.65234282409691
"10617",4.02506683147627
"10618",4.56490717797756
"10621",2.17175298990851
"10622",5.78094546983956
"10623",2.68051357788664
"10624",2.80553707759805
"10625",5.97268107608993
"10626",3.49763808956355
"10627",3.66671630648083
"10628",4.39765027361624
"10629",4.4023996459169
"10632",2.91975631544486
"10633",2.72772709387306
"10634",1.60136422154708
"10635",2.36071787311471
"10637",2.30837479927456
"10638",3.21855569447448
"10640",3.90888233077079
"10642",4.36508701394615
"10645",2.68781695784673
"10647",3.63833720975252
"10648",4.56119699160802
"10651",4.61226926726814
"10652",5.76575668185224
"10653",1.58301508793171
"10654",1.67743478265486
"10655",3.99619334020844
"10656",3.20182500740246
"10657",2.82716795421016
"10658",6.08095870665656
"10659",3.37665178814061
"10660",2.36603215936204
"10663",1.65894459518134
"10666",4.63382218512405
"10667",2.23956718283542
"10668",4.58389863296666
"10669",3.11433560523886
"10670",3.38926811527299
"10671",3.821133477416
"10673",4.84353376186675
"10674",3.19631636317822
"10675",3.15781569408574
"10676",4.6460429196458
"10677",3.18676700804188
"10678",4.34190987935436
"10679",4.38367076330399
"10680",2.24162391570596
"10681",3.40040696133299
"10682",4.41847861081972
"10683",4.26681362737809
"10684",2.83614625324727
"10685",2.82916158813391
"10686",6.54611721118288
"10687",3.11492184288754
"10689",4.92117136552111
"10690",2.78322297169158
"10691",3.85295280875369
"10692",3.79053343855988
"10694",4.2854415935364
"10695",3.62227559921375
"10696",3.92022740657132
"10697",2.22458440664505
"10699",2.2058738010084
"10701",2.85068475819485
"10702",5.98664453439042
"10704",4.12937927459328
"10705",1.62449275487296
"10706",3.63833726259779
"10707",3.54612583075768
"10708",2.00861944872974
"10710",4.59488866608586
"10711",4.41030349895209
"10712",4.27364135168767
"10713",2.8509816555413
"10714",2.95334037056208
"10716",2.73431169132091
"10717",5.10862513000376
"10718",3.73212901188516
"10719",4.67315610679938
"10720",2.71028002252645
"10721",1.70447852153934
"10722",2.68311353532935
"10724",3.76139525126639
"10725",5.07032854597375
"10726",2.80111657520797
"10727",1.65849911245382
"10729",2.07401752251266
"10730",3.67241852476586
"10731",3.15116553749674
"10732",3.12614015864035
"10733",1.72856185219226
"10734",5.92438818313303
"10735",4.07407264723992
"10736",5.59085356855505
"10737",2.67653994994189
"10738",3.96271631738727
"10739",2.87145910050984
"10740",3.91072177880803
"10741",2.13382211089531
"10742",3.8474061300418
"10743",2.71364238182239
"10744",4.07690826109193
"10745",4.4413947448741
"10747",2.74583671766696
"10748",2.89561449885093
"10749",1.51588917162829
"10750",4.34193384245577
"10752",2.77010500041475
"10753",3.1332340898538
"10754",4.23458859182725
"10755",2.13159456913233
"10756",3.80645381421575
"10757",2.26474487043609
"10758",3.58881381451834
"10759",6.65774657493388
"10760",2.96832044148564
"10761",3.28319521643229
"10762",4.42630749727157
"10764",5.16643021995549
"10765",5.19962350527651
"10767",4.12968580750265
"10769",4.11727372268122
"10770",5.06097184829018
"10772",4.43878948613187
"10774",4.83121475416556
"10777",2.16058552351717
"10778",2.086251097371
"10780",5.90253197845456
"10781",2.78903719339524
"10782",4.06676399897467
"10783",6.79662142245878
"10787",4.55753676866897
"10789",3.13554277458522
"10790",4.44772143519855
"10791",2.18897116649867
"10792",1.75544005334421
"10794",1.64381734112912
"10795",3.84776904261777
"10796",5.32825049401168
"10797",3.90603066986791
"10798",2.2435878866579
"10800",2.81254331236083
"10801",4.09397007480142
"10802",2.58433222742112
"10803",3.20109772958045
"10804",2.81459221309689
"10805",2.61012395281775
"10806",4.45852557766702
"10807",3.84813495991457
"10808",2.71086681447584
"10809",2.80635875340543
"10810",3.77474214514862
"10812",2.74008411277567
"10813",3.05621281056013
"10815",2.91747989036256
"10816",3.57795691390043
"10817",3.18199187294369
"10819",3.65705926220112
"10820",3.04566993244762
"10823",2.87410607349258
"10825",2.70167490120682
"10826",1.94605399728816
"10827",1.82498638705558
"10828",3.23407189120197
"10829",4.03224673878182
"10830",4.16108368883286
"10831",2.10073261230827
"10832",4.77507512680302
"10834",4.54674387126263
"10837",5.17213454493928
"10838",3.63450006592987
"10843",2.3086976482983
"10844",2.7310530605178
"10846",3.33053979588388
"10847",4.30002758065588
"10848",5.01498891155741
"10853",2.28704713156458
"10855",5.78695662590682
"10856",2.25813983116785
"10857",3.15549475130246
"10858",1.97507991267353
"10860",2.6331086460208
"10861",2.84405923247355
"10862",4.41066450692098
"10863",2.17359422744154
"10865",2.89659243949146
"10866",4.47789714291304
"10867",5.1432736007584
"10870",2.23793105896826
"10871",4.88002765933017
"10872",3.19880886590203
"10873",2.72644759506482
"10875",4.88766442874864
"10876",2.86595520661759
"10877",5.86811030654563
"10879",2.1961089673864
"10880",2.79766378457556
"10881",5.05597381779263
"10882",4.96267490282528
"10883",3.19278320436536
"10884",2.79368731000327
"10887",3.15518138238772
"10888",2.89238143261878
"10889",3.57450877043311
"10890",5.79770847472427
"10891",2.66108950816257
"10892",4.50897791923739
"10893",5.23133456704167
"10894",2.24003108464659
"10895",2.16406636757993
"10896",3.13906427263705
"10897",3.04738012475717
"10898",3.15501558489375
"10900",4.14074114803205
"10901",3.25415725604736
"10902",2.27144803586708
"10903",4.33307881239731
"10904",5.25123104928631
"10905",1.45928392332129
"10907",2.83680772351893
"10909",3.75428908173159
"10910",5.55720429175447
"10911",4.39804876888935
"10912",5.32537802479384
"10913",3.97276582095509
"10915",4.02339708823552
"10918",4.61959327705205
"10919",4.64310575823273
"10920",2.72988442105685
"10925",4.19263151211452
"10926",2.48706604039567
"10927",3.81797989847616
"10929",2.83862351747507
"10931",3.81650157788815
"10932",5.01619537968715
"10934",4.39885338901264
"10935",5.98938381288205
"10936",3.7076462857747
"10940",4.44700073064189
"10943",2.08518354459661
"10944",5.13275104222399
"10945",3.67299197315043
"10946",3.71325439527505
"10947",3.88776265043855
"10948",4.39227850514487
"10949",5.89429565703055
"10950",4.79798702330897
"10951",2.71100495505803
"10954",2.91658040499482
"10955",3.81926903752967
"10956",2.84904371690957
"10957",4.58987002135893
"10960",4.36995946705134
"10961",2.2546268202363
"10963",1.6327438511116
"10965",2.80485621203155
"10966",3.18048820888208
"10967",3.8042408531484
"10968",3.37118396625197
"10969",1.68218386957516
"10970",4.86374070460427
"10971",5.08012298736965
"10972",5.06444019159904
"10973",3.1661932201741
"10974",4.57229853996869
"10975",3.07068952025837
"10978",2.19750888915661
"10979",2.08847829677568
"10980",4.36731968881481
"10981",4.50766952192733
"10982",4.78868583264842
"10985",4.91239457787443
"10987",2.24545806128435
"10988",4.68758737237911
"10989",5.06035968086985
"10992",3.59658001373078
"10995",2.78300640314844
"10996",4.40091708971975
"10998",4.80039381678448
"10999",2.27962975040346
"11000",4.26563863985039
"11001",3.65736970419256
"11003",1.89147801369637
"11004",4.52824072539465
"11007",2.1113550005114
"11008",3.04678175787956
"11009",2.35607107117388
"11011",3.60872954397236
"11012",5.64882639398529
"11016",2.26522364139355
"11017",4.03499262855253
"11018",2.14995137392176
"11019",5.79929180766596
"11021",4.51606362131625
"11022",3.84164018507286
"11024",2.62528298609202
"11025",6.01120437429415
"11026",2.90782239928189
"11027",3.82713215910691
"11028",3.61298237605061
"11029",2.78766059430145
"11031",3.26067482140818
"11032",1.61345150994484
"11033",5.07139319127339
"11034",3.28900451862631
"11035",4.71256678052487
"11036",4.53910209543458
"11037",4.42533445760245
"11039",6.54246932898177
"11041",5.48269885448667
"11042",4.25492411709682
"11043",1.88141819363532
"11048",1.6620689963544
"11049",3.92775630206443
"11050",4.27902296139661
"11051",3.57678427459879
"11052",5.94267937891676
"11053",4.56291283604278
"11055",5.71562615723023
"11056",4.38198535523771
"11057",4.68752578502013
"11058",2.54681495347246
"11059",2.40351615967965
"11060",3.84246650974593
"11061",2.45520699457723
"11062",3.76140683027587
"11063",5.94943960720887
"11064",5.21953184312436
"11065",2.72625609600716
"11066",4.70695146057951
"11067",2.21781923230726
"11068",1.84093573460258
"11070",3.09667516709643
"11071",4.44434804942835
"11072",2.41468846990716
"11075",2.74024270820379
"11076",5.00084667577586
"11077",1.6143570577346
"11078",3.23117398756555
"11079",3.17670772425305
"11080",3.88648500848693
"11081",2.47044105819791
"11082",3.31115244542061
"11083",2.88889472202367
"11084",4.96968476867653
"11085",4.46939363592461
"11089",4.69548163166732
"11090",4.36727630869156
"11091",2.61056141693008
"11092",4.58240628838472
"11093",2.64687590208858
"11094",2.37470223530484
"11095",3.98875138313282
"11097",5.27648072586307
"11098",2.65760644057651
"11099",4.44962715837263
"11100",4.92668345452173
"11101",5.01845689431457
"11103",4.13586350645207
"11104",3.32303041440158
"11106",4.03961633672759
"11108",2.2087073658256
"11109",5.77002360974184
"11111",4.03962334602108
"11112",4.23289404658538
"11113",4.42373396942422
"11114",3.57998591910997
"11115",3.8039002065891
"11117",4.75532687771583
"11118",4.37875523025412
"11119",4.64918694981064
"11120",5.23905362522702
